400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforMarch 17, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230317C00710000 2022-06-16 1:43PM EST 710.00 0.04 0.00 0.11 0.00 - 2 67 52.15%
SPY230317C00720000 2023-01-24 12:56PM EST 720.00 0.01 0.00 0.01 -0.01 -50.00% 5 6,778 46.48%
PutsforMarch 17, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230317P00150000 2023-01-24 2:48PM EST 150.00 0.01 0.00 0.00 -0.01 -50.00% 74 22,003 50.00%
SPY230317P00160000 2023-01-24 1:35PM EST 160.00 0.02 0.01 0.02 -0.01 -33.33% 545 4,656 76.56%
SPY230317P00170000 2023-01-24 3:59PM EST 170.00 0.02 0.02 0.03 -0.01 -33.33% 2 5,524 75.00%
SPY230317P00180000 2023-01-20 1:09PM EST 180.00 0.03 0.02 0.03 0.00 - 108 3,456 70.31%
SPY230317P00185000 2023-01-24 9:42AM EST 185.00 0.03 0.02 0.03 0.00 - 60 6,262 67.97%
SPY230317P00190000 2023-01-24 10:51AM EST 190.00 0.03 0.02 0.03 -0.01 -25.00% 241 6,957 65.63%
SPY230317P00195000 2023-01-24 3:59PM EST 195.00 0.03 0.02 0.04 -0.01 -25.00% 174 3,918 64.45%
SPY230317P00200000 2023-01-24 3:59PM EST 200.00 0.04 0.00 0.04 -0.01 -20.00% 219 39,108 60.16%
SPY230317P00205000 2023-01-24 2:51PM EST 205.00 0.04 0.03 0.04 -0.01 -20.00% 4 5,923 60.94%
SPY230317P00210000 2023-01-24 3:59PM EST 210.00 0.04 0.04 0.04 -0.01 -20.00% 50 14,329 59.77%
SPY230317P00215000 2023-01-24 12:42PM EST 215.00 0.05 0.04 0.05 0.00 - 706 5,118 58.20%
SPY230317P00220000 2023-01-24 1:53PM EST 220.00 0.06 0.05 0.06 0.00 - 24 8,526 57.42%
SPY230317P00225000 2023-01-24 2:27PM EST 225.00 0.05 0.05 0.06 -0.01 -16.67% 1 6,208 55.27%
SPY230317P00230000 2023-01-24 2:44PM EST 230.00 0.06 0.06 0.07 -0.02 -25.00% 4 12,658 54.30%
SPY230317P00235000 2023-01-24 1:47PM EST 235.00 0.07 0.06 0.08 -0.02 -22.22% 1 5,671 52.73%
SPY230317P00240000 2023-01-24 2:02PM EST 240.00 0.07 0.07 0.08 -0.01 -12.50% 65 9,650 51.17%
SPY230317P00245000 2023-01-24 2:00PM EST 245.00 0.07 0.08 0.09 -0.02 -22.22% 77 11,279 50.20%
SPY230317P00250000 2023-01-24 3:40PM EST 250.00 0.10 0.09 0.11 -0.01 -9.09% 72 20,858 49.41%
SPY230317P00255000 2023-01-24 2:20PM EST 255.00 0.10 0.11 0.12 -0.01 -9.09% 20 10,213 48.00%
SPY230317P00260000 2023-01-24 2:52PM EST 260.00 0.12 0.12 0.13 -0.02 -14.29% 18 12,006 46.58%
SPY230317P00265000 2023-01-24 12:52PM EST 265.00 0.13 0.13 0.15 -0.03 -18.75% 40 3,021 45.41%
SPY230317P00270000 2023-01-24 1:53PM EST 270.00 0.13 0.14 0.16 -0.05 -27.78% 19 10,169 43.95%
SPY230317P00275000 2023-01-24 4:12PM EST 275.00 0.17 0.17 0.18 -0.01 -5.56% 270 12,224 42.68%
SPY230317P00280000 2023-01-24 1:54PM EST 280.00 0.18 0.19 0.20 -0.04 -18.18% 295 24,674 41.41%
SPY230317P00285000 2023-01-24 3:15PM EST 285.00 0.21 0.21 0.22 -0.02 -8.70% 71 18,612 40.09%
SPY230317P00290000 2023-01-24 3:36PM EST 290.00 0.24 0.23 0.24 -0.02 -7.69% 57 25,333 38.72%
SPY230317P00295000 2023-01-24 3:53PM EST 295.00 0.28 0.26 0.27 +0.02 +7.69% 770 12,262 37.50%
SPY230317P00300000 2023-01-24 4:09PM EST 300.00 0.29 0.29 0.30 -0.04 -12.12% 567 33,349 36.23%
SPY230317P00301000 2023-01-24 4:01PM EST 301.00 0.29 0.29 0.31 -0.04 -12.12% 1,632 4,228 36.04%
SPY230317P00302000 2023-01-24 3:40PM EST 302.00 0.31 0.30 0.32 -0.03 -8.82% 1,203 1,746 35.84%
SPY230317P00303000 2023-01-24 4:07PM EST 303.00 0.31 0.31 0.32 -0.09 -22.50% 5 4,171 35.47%
SPY230317P00304000 2023-01-24 11:35AM EST 304.00 0.33 0.32 0.33 -0.13 -28.26% 47 2,483 35.28%
SPY230317P00305000 2023-01-24 3:56PM EST 305.00 0.33 0.32 0.34 -0.04 -10.81% 10 6,311 35.06%
SPY230317P00306000 2023-01-24 4:07PM EST 306.00 0.33 0.33 0.35 -0.01 -2.94% 34 3,445 34.86%
SPY230317P00307000 2023-01-23 1:30PM EST 307.00 0.35 0.34 0.35 0.00 - 106 2,825 34.47%
SPY230317P00308000 2023-01-24 12:06PM EST 308.00 0.36 0.35 0.36 +0.01 +2.86% 8 5,377 34.28%
SPY230317P00309000 2023-01-24 11:35AM EST 309.00 0.37 0.35 0.37 0.00 - 39 4,220 34.03%
SPY230317P00310000 2023-01-24 3:53PM EST 310.00 0.39 0.37 0.38 -0.02 -4.88% 2,081 105,717 33.81%
SPY230317P00311000 2023-01-24 4:07PM EST 311.00 0.37 0.38 0.39 -0.02 -5.13% 15 5,555 33.59%
SPY230317P00312000 2023-01-24 4:11PM EST 312.00 0.38 0.38 0.40 -0.02 -5.00% 9 20,472 33.35%
SPY230317P00313000 2023-01-20 11:31AM EST 313.00 0.53 0.39 0.41 0.00 - 2 2,539 33.11%
SPY230317P00314000 2023-01-24 3:12PM EST 314.00 0.41 0.40 0.42 -0.01 -2.38% 2 1,973 32.86%
SPY230317P00315000 2023-01-24 3:55PM EST 315.00 0.44 0.41 0.43 -0.03 -6.38% 37 8,222 32.62%
SPY230317P00316000 2023-01-24 4:07PM EST 316.00 0.42 0.43 0.44 -0.01 -2.33% 233 3,176 32.37%
SPY230317P00317000 2023-01-24 2:47PM EST 317.00 0.43 0.43 0.45 -0.07 -14.00% 46 4,366 32.13%
SPY230317P00318000 2023-01-24 2:53PM EST 318.00 0.44 0.45 0.46 -0.04 -8.33% 444 4,575 31.86%
SPY230317P00319000 2023-01-24 11:35AM EST 319.00 0.49 0.46 0.47 -0.04 -7.55% 1,008 6,954 31.62%
SPY230317P00320000 2023-01-24 4:02PM EST 320.00 0.46 0.47 0.48 -0.06 -11.54% 1,336 41,016 31.35%
SPY230317P00321000 2023-01-24 2:00PM EST 321.00 0.48 0.48 0.50 -0.08 -14.29% 103 3,932 31.20%
SPY230317P00322000 2023-01-24 11:35AM EST 322.00 0.53 0.49 0.51 -0.02 -3.64% 40 1,222 30.93%
SPY230317P00323000 2023-01-24 1:51PM EST 323.00 0.54 0.51 0.52 +0.02 +3.85% 207 4,501 30.66%
SPY230317P00324000 2023-01-24 11:35AM EST 324.00 0.57 0.52 0.54 +0.02 +3.64% 119 5,622 30.49%
SPY230317P00325000 2023-01-24 4:09PM EST 325.00 0.54 0.54 0.55 -0.05 -8.47% 385 54,486 30.21%
SPY230317P00326000 2023-01-24 12:37PM EST 326.00 0.59 0.55 0.57 -0.06 -9.23% 2,117 8,824 30.03%
SPY230317P00327000 2023-01-24 3:51PM EST 327.00 0.60 0.57 0.59 -0.03 -4.76% 1,166 4,658 29.83%
SPY230317P00328000 2023-01-24 3:31PM EST 328.00 0.62 0.59 0.60 -0.04 -6.06% 621 5,143 29.54%
SPY230317P00329000 2023-01-24 4:01PM EST 329.00 0.61 0.61 0.62 -0.08 -11.59% 1,338 5,387 29.35%
SPY230317P00330000 2023-01-24 4:05PM EST 330.00 0.63 0.62 0.64 -0.06 -8.70% 1,378 42,537 29.14%
SPY230317P00331000 2023-01-24 3:32PM EST 331.00 0.67 0.64 0.66 -0.09 -11.84% 154 11,539 28.93%
SPY230317P00332000 2023-01-24 11:44AM EST 332.00 0.73 0.66 0.68 -0.01 -1.35% 528 3,859 28.71%
SPY230317P00333000 2023-01-24 3:31PM EST 333.00 0.72 0.68 0.70 -0.02 -2.70% 193 2,749 28.49%
SPY230317P00334000 2023-01-24 2:22PM EST 334.00 0.72 0.70 0.72 -0.05 -6.49% 259 2,083 28.26%
SPY230317P00335000 2023-01-24 3:56PM EST 335.00 0.76 0.73 0.74 -0.07 -8.43% 338 13,810 28.03%
SPY230317P00336000 2023-01-24 3:47PM EST 336.00 0.82 0.75 0.77 +0.02 +2.50% 249 7,971 27.86%
SPY230317P00337000 2023-01-24 3:55PM EST 337.00 0.82 0.77 0.79 -0.04 -4.65% 419 3,306 27.61%
SPY230317P00338000 2023-01-24 2:26PM EST 338.00 0.84 0.80 0.82 -0.03 -3.45% 131 3,497 27.43%
SPY230317P00339000 2023-01-24 1:11PM EST 339.00 0.86 0.83 0.85 -0.08 -8.51% 269 3,275 27.23%
SPY230317P00340000 2023-01-24 4:11PM EST 340.00 0.84 0.86 0.88 -0.12 -12.50% 1,430 53,511 27.04%
SPY230317P00341000 2023-01-24 3:49PM EST 341.00 0.96 0.89 0.91 -0.04 -4.00% 651 2,356 26.84%
SPY230317P00342000 2023-01-24 3:44PM EST 342.00 1.00 0.92 0.94 -0.07 -6.54% 229 4,413 26.62%
SPY230317P00343000 2023-01-24 3:43PM EST 343.00 1.00 0.95 0.97 -0.09 -8.26% 718 2,024 26.42%
SPY230317P00344000 2023-01-24 4:11PM EST 344.00 0.97 0.98 1.00 -0.13 -11.82% 505 4,021 26.18%
SPY230317P00345000 2023-01-24 4:11PM EST 345.00 1.01 1.02 1.04 -0.14 -12.17% 1,052 24,417 26.01%
SPY230317P00346000 2023-01-24 3:55PM EST 346.00 1.11 1.06 1.08 -0.09 -7.50% 917 5,921 25.83%
SPY230317P00347000 2023-01-24 3:42PM EST 347.00 1.21 1.10 1.12 -0.13 -9.70% 725 5,107 25.64%
SPY230317P00348000 2023-01-24 3:43PM EST 348.00 1.25 1.14 1.16 -0.03 -2.34% 423 6,362 25.44%
SPY230317P00349000 2023-01-24 3:58PM EST 349.00 1.25 1.19 1.20 -0.08 -6.02% 537 4,059 25.23%
SPY230317P00350000 2023-01-24 4:13PM EST 350.00 1.23 1.24 1.25 -0.16 -11.51% 12,367 83,079 25.06%
SPY230317P00351000 2023-01-24 3:20PM EST 351.00 1.33 1.28 1.30 -0.09 -6.34% 396 8,415 24.89%
SPY230317P00352000 2023-01-24 4:06PM EST 352.00 1.33 1.33 1.35 -0.17 -11.33% 397 2,872 24.70%
SPY230317P00353000 2023-01-24 4:02PM EST 353.00 1.36 1.37 1.40 -0.17 -11.11% 204 5,183 24.51%
SPY230317P00354000 2023-01-24 2:39PM EST 354.00 1.44 1.43 1.46 -0.21 -12.73% 453 5,439 24.35%
SPY230317P00355000 2023-01-24 4:02PM EST 355.00 1.48 1.48 1.52 -0.17 -10.30% 573 28,283 24.17%
SPY230317P00356000 2023-01-24 4:01PM EST 356.00 1.54 1.54 1.58 -0.18 -10.47% 800 6,752 23.99%
SPY230317P00357000 2023-01-24 3:56PM EST 357.00 1.69 1.61 1.64 -0.16 -8.65% 1,366 6,941 23.80%
SPY230317P00358000 2023-01-24 3:56PM EST 358.00 1.77 1.68 1.71 -0.09 -4.84% 489 8,078 23.63%
SPY230317P00359000 2023-01-24 4:01PM EST 359.00 1.84 1.74 1.78 -0.14 -7.07% 975 4,461 23.46%
SPY230317P00360000 2023-01-24 4:12PM EST 360.00 1.80 1.82 1.85 -0.25 -12.20% 3,095 64,033 23.27%
SPY230317P00361000 2023-01-24 2:39PM EST 361.00 1.91 1.89 1.93 -0.18 -8.61% 349 10,753 23.11%
SPY230317P00362000 2023-01-24 4:01PM EST 362.00 2.08 1.97 2.01 -0.13 -5.88% 1,329 13,898 22.94%
SPY230317P00363000 2023-01-24 3:51PM EST 363.00 2.19 2.06 2.09 -0.13 -5.60% 614 6,600 22.75%
SPY230317P00364000 2023-01-24 4:01PM EST 364.00 2.26 2.16 2.18 -0.11 -4.64% 1,212 6,576 22.60%
SPY230317P00365000 2023-01-24 4:13PM EST 365.00 2.23 2.23 2.28 -0.27 -10.80% 2,385 49,157 22.45%
SPY230317P00366000 2023-01-24 4:01PM EST 366.00 2.32 2.34 2.37 -0.28 -10.77% 802 9,002 22.26%
SPY230317P00367000 2023-01-24 4:01PM EST 367.00 2.56 2.44 2.47 -0.21 -7.58% 783 4,177 22.09%
SPY230317P00368000 2023-01-24 4:01PM EST 368.00 2.50 2.54 2.58 -0.30 -10.71% 998 8,747 21.94%
SPY230317P00369000 2023-01-24 3:52PM EST 369.00 2.82 2.66 2.69 -0.06 -2.08% 298 5,875 21.77%
SPY230317P00370000 2023-01-24 4:09PM EST 370.00 2.74 2.76 2.81 -0.34 -11.04% 4,878 76,796 21.62%
SPY230317P00371000 2023-01-24 4:05PM EST 371.00 2.90 2.88 2.93 -0.25 -7.94% 974 13,520 21.45%
SPY230317P00372000 2023-01-24 4:14PM EST 372.00 3.07 3.00 3.05 -0.23 -6.97% 665 3,672 21.27%
SPY230317P00373000 2023-01-24 4:04PM EST 373.00 3.10 3.15 3.18 -0.40 -11.43% 939 11,374 21.10%
SPY230317P00374000 2023-01-24 3:58PM EST 374.00 3.42 3.27 3.32 -0.35 -9.28% 2,388 42,727 20.94%
SPY230317P00375000 2023-01-24 4:14PM EST 375.00 3.44 3.43 3.46 -0.31 -8.27% 3,925 68,909 20.76%
SPY230317P00376000 2023-01-24 3:59PM EST 376.00 3.73 3.56 3.61 -0.21 -5.33% 305 10,951 20.60%
SPY230317P00377000 2023-01-24 4:10PM EST 377.00 3.66 3.71 3.76 -0.44 -10.73% 570 40,517 20.42%
SPY230317P00378000 2023-01-24 4:05PM EST 378.00 3.91 3.87 3.93 -0.37 -8.64% 1,572 13,808 20.28%
SPY230317P00379000 2023-01-24 4:03PM EST 379.00 4.00 4.04 4.10 -0.41 -9.30% 4,635 8,720 20.11%
SPY230317P00380000 2023-01-24 4:14PM EST 380.00 4.24 4.21 4.27 -0.43 -9.21% 14,403 150,766 19.93%
SPY230317P00381000 2023-01-24 4:08PM EST 381.00 4.35 4.40 4.45 -0.67 -13.35% 3,017 22,777 19.75%
SPY230317P00382000 2023-01-24 4:04PM EST 382.00 4.51 4.58 4.64 -0.55 -10.87% 632 7,608 19.58%
SPY230317P00383000 2023-01-24 3:56PM EST 383.00 4.98 4.77 4.83 -0.26 -4.96% 643 4,182 19.39%
SPY230317P00384000 2023-01-24 3:59PM EST 384.00 5.17 4.98 5.04 -0.16 -3.00% 650 7,147 19.23%
SPY230317P00385000 2023-01-24 4:12PM EST 385.00 5.16 5.20 5.25 -0.49 -8.67% 6,665 60,242 19.05%
SPY230317P00386000 2023-01-24 4:07PM EST 386.00 5.34 5.41 5.47 -0.61 -10.25% 689 7,585 18.87%
SPY230317P00387000 2023-01-24 4:11PM EST 387.00 5.52 5.63 5.70 -0.65 -10.53% 463 6,604 18.69%
SPY230317P00388000 2023-01-24 4:01PM EST 388.00 6.15 5.87 5.94 -0.15 -2.38% 634 5,469 18.51%
SPY230317P00389000 2023-01-24 4:12PM EST 389.00 6.03 6.12 6.19 -0.59 -8.91% 630 4,266 18.33%
SPY230317P00390000 2023-01-24 4:14PM EST 390.00 6.48 6.38 6.44 -0.43 -6.22% 11,054 51,698 18.13%
SPY230317P00391000 2023-01-24 4:03PM EST 391.00 6.55 6.64 6.71 -0.65 -9.03% 681 5,790 17.95%
SPY230317P00392000 2023-01-24 4:06PM EST 392.00 6.87 6.92 6.99 -0.51 -6.91% 1,861 8,845 17.76%
SPY230317P00393000 2023-01-24 4:10PM EST 393.00 7.05 7.21 7.28 -0.78 -9.96% 1,386 6,752 17.57%
SPY230317P00394000 2023-01-24 4:14PM EST 394.00 7.54 7.51 7.58 -0.49 -6.10% 1,119 7,653 17.38%
SPY230317P00395000 2023-01-24 4:13PM EST 395.00 7.83 7.82 7.89 -0.61 -7.23% 4,048 48,787 17.18%
SPY230317P00396000 2023-01-24 3:51PM EST 396.00 8.56 8.14 8.21 -0.22 -2.51% 1,767 8,187 16.98%
SPY230317P00397000 2023-01-24 4:01PM EST 397.00 8.63 8.48 8.55 -0.51 -5.58% 1,172 4,383 16.78%
SPY230317P00398000 2023-01-24 4:12PM EST 398.00 8.79 8.83 8.90 -0.71 -7.47% 3,266 5,992 16.58%
SPY230317P00399000 2023-01-24 4:09PM EST 399.00 9.07 9.19 9.27 -0.79 -8.01% 1,393 9,678 16.39%
SPY230317P00400000 2023-01-24 4:14PM EST 400.00 9.68 9.58 9.65 -0.54 -5.28% 7,033 54,912 16.19%
SPY230317P00401000 2023-01-24 4:14PM EST 401.00 10.03 9.97 10.04 -0.67 -6.26% 2,429 5,371 15.98%
SPY230317P00402000 2023-01-24 4:01PM EST 402.00 10.35 10.38 10.46 -0.76 -6.84% 3,196 6,752 15.79%
SPY230317P00403000 2023-01-24 4:02PM EST 403.00 10.70 10.83 10.88 -0.57 -5.06% 787 5,781 15.57%
SPY230317P00404000 2023-01-24 4:02PM EST 404.00 11.15 11.27 11.34 -0.83 -6.93% 1,042 3,922 15.39%
SPY230317P00405000 2023-01-24 4:05PM EST 405.00 11.77 11.72 11.80 -0.71 -5.69% 4,654 8,696 15.19%
SPY230317P00406000 2023-01-24 4:01PM EST 406.00 12.30 12.20 12.29 -1.29 -9.49% 605 5,408 15.00%
SPY230317P00407000 2023-01-24 4:01PM EST 407.00 12.47 12.44 13.08 -0.85 -6.38% 19 10,667 15.29%
SPY230317P00408000 2023-01-24 4:09PM EST 408.00 13.00 12.96 13.61 -0.84 -6.07% 16 3,695 15.11%
SPY230317P00409000 2023-01-24 3:59PM EST 409.00 14.09 13.47 13.99 -0.93 -6.19% 36 577 14.63%
SPY230317P00410000 2023-01-24 4:11PM EST 410.00 14.09 13.97 14.76 -1.01 -6.69% 365 9,061 14.81%
SPY230317P00411000 2023-01-24 4:00PM EST 411.00 15.23 14.51 15.35 -0.40 -2.56% 4 6,258 14.63%
SPY230317P00412000 2023-01-24 4:04PM EST 412.00 15.25 15.09 15.95 -1.64 -9.71% 6 6,961 14.44%
SPY230317P00413000 2023-01-24 2:33PM EST 413.00 16.25 15.68 16.58 -5.34 -24.73% 16 1,183 14.26%
SPY230317P00414000 2023-01-24 1:40PM EST 414.00 17.03 16.29 17.23 -1.05 -5.81% 1 784 14.09%
SPY230317P00415000 2023-01-24 4:12PM EST 415.00 17.05 16.92 17.89 -1.15 -6.32% 43 3,772 13.90%
SPY230317P00416000 2023-01-24 10:44AM EST 416.00 19.29 17.57 18.57 -7.58 -28.21% 2 439 13.70%
SPY230317P00417000 2023-01-23 3:51PM EST 417.00 19.26 18.24 19.28 0.00 - 7 294 13.53%
SPY230317P00418000 2023-01-24 2:35PM EST 418.00 19.66 18.92 19.99 -0.27 -1.35% 10 5,069 13.31%
SPY230317P00419000 2023-01-24 9:32AM EST 419.00 22.01 19.63 20.73 +2.17 +10.94% 1 693 13.11%
SPY230317P00420000 2023-01-24 4:14PM EST 420.00 20.97 20.34 21.49 -1.07 -4.85% 38 33,376 12.92%
SPY230317P00421000 2023-01-24 12:40PM EST 421.00 22.54 21.08 22.26 -6.54 -22.49% 1 391 12.69%
SPY230317P00422000 2023-01-23 3:57PM EST 422.00 22.90 21.89 23.06 0.00 - 2 653 12.49%
SPY230317P00423000 2023-01-24 10:12AM EST 423.00 25.16 22.69 23.85 +1.46 +6.16% 4 2,248 12.20%
SPY230317P00424000 2023-01-20 2:39PM EST 424.00 30.15 23.50 24.66 0.00 - 3 107 11.89%
SPY230317P00425000 2023-01-24 4:09PM EST 425.00 24.57 24.28 25.49 +0.33 +1.36% 90 9,486 11.57%
SPY230317P00426000 2023-01-23 1:41PM EST 426.00 24.98 25.18 26.37 0.00 - 1 59 11.38%
SPY230317P00427000 2023-01-23 2:36PM EST 427.00 27.23 26.04 27.21 0.00 - 5 275 10.89%
SPY230317P00428000 2023-01-23 3:58PM EST 428.00 27.88 26.92 28.11 0.00 - 1 68 10.58%
SPY230317P00429000 2023-01-24 12:57PM EST 429.00 29.87 27.81 29.00 +0.02 +0.07% 2 4 10.04%
SPY230317P00430000 2023-01-24 4:01PM EST 430.00 29.55 28.72 29.91 -0.25 -0.84% 71 1,225 9.38%
SPY230317P00431000 2023-01-24 12:01PM EST 431.00 31.67 29.59 30.83 -8.61 -21.38% 3 2 8.20%
SPY230317P00432000 2023-01-24 1:43PM EST 432.00 31.08 30.52 31.76 -8.92 -22.30% 2 3 0.00%
SPY230317P00433000 2022-12-28 3:06PM EST 433.00 55.24 31.47 32.71 0.00 - 100 2 0.00%
SPY230317P00434000 2022-12-28 2:38PM EST 434.00 55.64 32.45 33.67 0.00 - 150 0 0.00%
SPY230317P00435000 2023-01-24 9:36AM EST 435.00 36.50 33.41 34.65 -8.77 -19.37% 1 1,060 0.00%
SPY230317P00436000 2023-01-06 9:37AM EST 436.00 53.22 34.39 35.63 0.00 - 3 0 0.00%
SPY230317P00437000 2022-12-19 3:59PM EST 437.00 56.33 45.49 45.67 0.00 - 21 1 36.04%
SPY230317P00438000 2022-12-21 2:43PM EST 438.00 51.75 41.75 42.94 0.00 - 2,358 1 28.72%
SPY230317P00439000 2022-12-21 2:43PM EST 439.00 52.79 42.75 43.94 0.00 - 1,171 0 29.14%
SPY230317P00440000 2023-01-24 3:33PM EST 440.00 39.80 38.44 39.60 -0.05 -0.13% 6 961 0.00%
SPY230317P00441000 2023-01-09 9:30AM EST 441.00 50.07 39.44 40.62 0.00 - 2 1 0.00%
SPY230317P00442000 2023-01-17 10:01AM EST 442.00 42.60 40.44 41.62 0.00 - 1 1 0.00%
SPY230317P00443000 2023-01-24 10:04AM EST 443.00 44.43 41.38 42.62 -19.61 -30.62% 3 4 0.00%
SPY230317P00444000 2023-01-24 10:01AM EST 444.00 45.71 42.38 43.62 -12.84 -21.93% 1 2 0.00%
SPY230317P00445000 2023-01-23 2:11PM EST 445.00 43.61 43.38 44.62 0.00 - 2 232 0.00%
SPY230317P00446000 2022-12-19 10:36AM EST 446.00 63.00 54.48 54.67 0.00 - 1 0 40.09%
SPY230317P00447000 2023-01-18 12:05PM EST 447.00 52.52 45.38 46.58 0.00 - 1 1 0.00%
SPY230317P00448000 2022-12-13 9:47AM EST 448.00 40.70 51.00 51.23 0.00 - 1 0 28.46%
SPY230317P00449000 2023-01-06 3:58PM EST 449.00 61.00 47.44 48.58 0.00 - 3 0 0.00%
SPY230317P00450000 2023-01-24 3:40PM EST 450.00 50.50 48.38 49.58 +3.00 +6.32% 1 366 0.00%
SPY230317P00451000 2022-12-01 3:11PM EST 451.00 45.11 67.35 68.61 0.00 - 58 0 58.23%
SPY230317P00452000 2022-12-01 3:14PM EST 452.00 46.34 68.35 69.61 0.00 - - 0 58.69%
SPY230317P00453000 2022-12-01 3:15PM EST 453.00 47.24 69.35 70.61 0.00 - 310 0 59.16%
SPY230317P00454000 2022-12-02 1:31PM EST 454.00 50.60 70.35 71.61 0.00 - 3 0 59.62%
SPY230317P00455000 2023-01-24 12:00PM EST 455.00 55.10 53.44 54.58 -1.24 -2.20% 3 299 0.00%
SPY230317P00460000 2023-01-19 3:43PM EST 460.00 70.26 58.38 59.58 0.00 - 665 213 0.00%
SPY230317P00465000 2023-01-20 3:24PM EST 465.00 69.99 63.38 64.58 0.00 - 6 186 0.00%
SPY230317P00470000 2023-01-19 3:43PM EST 470.00 80.23 68.38 69.58 0.00 - 865 276 0.00%
SPY230317P00475000 2023-01-24 3:33PM EST 475.00 74.89 73.38 74.58 -10.38 -12.17% 1 69 0.00%
SPY230317P00480000 2023-01-19 3:43PM EST 480.00 90.22 78.38 79.58 0.00 - 250 96 0.00%
SPY230317P00485000 2023-01-23 10:00AM EST 485.00 86.64 83.38 84.58 0.00 - 6 0 0.00%
SPY230317P00490000 2023-01-20 2:16PM EST 490.00 96.13 88.38 89.58 0.00 - 1 9 0.00%
SPY230317P00495000 2022-10-28 9:15AM EST 495.00 112.72 91.34 95.84 0.00 - 16 0 33.33%
SPY230317P00500000 2023-01-13 9:55AM EST 500.00 105.30 98.37 99.58 0.00 - 2 1 0.00%
SPY230317P00505000 2022-11-04 2:49PM EST 505.00 129.33 99.29 100.06 0.00 - 1 0 0.00%
SPY230317P00510000 2022-11-10 10:12AM EST 510.00 120.62 117.22 118.82 0.00 - 1 0 62.10%
SPY230317P00515000 2023-01-05 1:45PM EST 515.00 134.35 113.37 114.57 0.00 - 12 0 0.00%
SPY230317P00520000 2022-11-03 1:27PM EST 520.00 146.65 114.27 115.04 0.00 - 2 0 0.00%
SPY230317P00525000 2022-12-05 12:00PM EST 525.00 125.21 140.74 141.95 0.00 - 2 0 85.82%
SPY230317P00530000 2023-01-18 2:54PM EST 530.00 136.79 128.43 129.59 0.00 - 86 1 0.00%
SPY230317P00535000 2022-06-24 2:11PM EST 535.00 147.20 139.15 141.21 0.00 - 2 0 61.45%
SPY230317P00540000 2022-10-31 2:21PM EST 540.00 153.95 131.61 134.63 0.00 - 10 0 0.00%
SPY230317P00545000 2022-11-15 1:42PM EST 545.00 149.39 158.11 158.50 0.00 - 1 0 85.50%
SPY230317P00550000 2022-08-25 1:19PM EST 550.00 133.33 181.24 182.88 0.00 - 2 1 124.50%
SPY230317P00555000 2022-11-01 9:30AM EST 555.00 168.89 145.36 148.75 0.00 - 8 0 0.00%
SPY230317P00560000 2022-12-06 9:43AM EST 560.00 162.51 180.86 181.53 0.00 - 2 0 106.89%
SPY230317P00565000 2022-09-29 9:20AM EST 565.00 203.89 174.75 176.18 0.00 - 1 4 84.41%
SPY230317P00570000 2022-04-14 1:33PM EST 570.00 130.10 168.80 171.53 0.00 - 1 6 54.69%
SPY230317P00575000 2022-05-13 1:52PM EST 575.00 175.20 184.19 187.26 0.00 - 1 149 87.76%
SPY230317P00590000 2022-03-04 11:24AM EST 590.00 162.95 136.24 140.50 0.00 - 10 10 0.00%
SPY230317P00595000 2022-03-21 9:05AM EST 595.00 151.98 148.08 152.30 0.00 - 7 17 0.00%
SPY230317P00600000 2022-06-21 12:40PM EST 600.00 224.85 201.47 203.09 0.00 - 10 0 65.13%
SPY230317P00615000 2022-11-18 12:41PM EST 615.00 220.90 231.41 232.92 0.00 - 2 1 113.54%
SPY230317P00625000 2022-01-21 3:54PM EST 625.00 187.80 190.11 193.92 0.00 - 1 0 0.00%
SPY230317P00635000 2021-11-10 6:49AM EST 635.00 213.50 166.22 169.96 0.00 - 4 4 0.00%
SPY230317P00650000 2022-02-04 2:49PM EST 650.00 201.00 217.73 222.04 0.00 - 5 5 0.00%
SPY230317P00700000 2022-12-16 11:01AM EST 700.00 317.05 301.14 302.33 0.00 - 1 0 79.72%
SPY230317P00710000 2022-06-03 12:06PM EST 710.00 298.25 327.91 330.21 0.00 - 1 0 139.54%
SPY230317P00720000 2023-01-12 2:32PM EST 720.00 322.33 318.35 319.59 0.00 - 1 0 0.00%
