400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforJune 16, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230616P00290000 2023-01-24 4:01PM EST 290.00 1.40 1.37 1.40 -0.11 -7.28% 860 7,491 31.34%
SPY230616P00295000 2023-01-23 12:43PM EST 295.00 1.61 1.50 1.53 0.00 - 17 4,055 30.51%
SPY230616P00300000 2023-01-24 4:13PM EST 300.00 1.68 1.65 1.68 -0.13 -7.18% 4,339 13,356 29.71%
SPY230616P00301000 2023-01-24 4:07PM EST 301.00 1.68 1.68 1.72 -0.09 -5.08% 543 1,371 29.59%
SPY230616P00302000 2023-01-24 12:19PM EST 302.00 1.80 1.71 1.75 -0.12 -6.25% 464 1,093 29.42%
SPY230616P00303000 2023-01-24 12:35PM EST 303.00 1.84 1.75 1.78 -0.12 -6.12% 1,033 608 29.25%
SPY230616P00304000 2023-01-24 12:28PM EST 304.00 1.87 1.78 1.82 -0.10 -5.08% 1,020 678 29.11%
SPY230616P00305000 2023-01-24 4:06PM EST 305.00 1.81 1.81 1.85 -0.17 -8.59% 946 3,062 28.94%
SPY230616P00306000 2023-01-24 12:14PM EST 306.00 1.96 1.85 1.89 -0.10 -4.85% 277 1,237 28.80%
SPY230616P00307000 2023-01-24 10:25AM EST 307.00 2.09 1.89 1.93 +0.12 +6.09% 36 1,209 28.66%
SPY230616P00308000 2023-01-24 2:17PM EST 308.00 1.98 1.93 1.97 -0.11 -5.26% 479 1,417 28.51%
SPY230616P00309000 2023-01-24 3:57PM EST 309.00 2.04 1.96 2.01 -0.08 -3.77% 279 952 28.36%
SPY230616P00310000 2023-01-24 1:40PM EST 310.00 2.03 2.00 2.05 -0.17 -7.73% 631 16,421 28.21%
SPY230616P00311000 2023-01-24 10:15AM EST 311.00 2.26 2.04 2.09 +0.06 +2.73% 73 723 28.05%
SPY230616P00312000 2023-01-24 12:13PM EST 312.00 2.21 2.09 2.13 +0.01 +0.45% 261 4,799 27.89%
SPY230616P00313000 2023-01-23 12:44PM EST 313.00 2.28 2.13 2.18 0.00 - 12 1,234 27.77%
SPY230616P00314000 2023-01-24 12:27PM EST 314.00 2.29 2.18 2.22 -0.03 -1.29% 145 1,320 27.61%
SPY230616P00315000 2023-01-24 3:21PM EST 315.00 2.29 2.22 2.27 -0.16 -6.53% 85 11,724 27.47%
SPY230616P00316000 2023-01-24 10:53AM EST 316.00 2.43 2.27 2.31 0.00 - 71 445 27.30%
SPY230616P00317000 2023-01-24 12:35PM EST 317.00 2.44 2.32 2.36 -0.12 -4.69% 71 1,048 27.16%
SPY230616P00318000 2023-01-24 2:06PM EST 318.00 2.44 2.37 2.42 -0.17 -6.51% 5 1,212 27.05%
SPY230616P00319000 2023-01-24 1:43PM EST 319.00 2.44 2.41 2.47 -0.08 -3.17% 129 524 26.90%
SPY230616P00320000 2023-01-24 4:10PM EST 320.00 2.47 2.46 2.52 -0.21 -7.84% 1,797 24,776 26.75%
SPY230616P00321000 2023-01-23 1:41PM EST 321.00 2.89 2.51 2.58 +0.26 +9.89% 2 1,056 26.62%
SPY230616P00322000 2023-01-24 10:22AM EST 322.00 2.87 2.57 2.63 +0.20 +7.49% 11 756 26.47%
SPY230616P00323000 2023-01-23 3:16PM EST 323.00 2.90 2.63 2.69 0.00 - 154 665 26.34%
SPY230616P00324000 2023-01-24 10:08AM EST 324.00 3.07 2.68 2.75 +0.08 +2.68% 2 457 26.20%
SPY230616P00325000 2023-01-24 4:01PM EST 325.00 2.75 2.74 2.81 -0.28 -9.24% 205 18,198 26.06%
SPY230616P00326000 2023-01-23 1:45PM EST 326.00 2.91 2.80 2.87 0.00 - 227 2,029 25.92%
SPY230616P00327000 2023-01-24 1:38PM EST 327.00 2.95 2.87 2.93 -0.11 -3.59% 3 713 25.77%
SPY230616P00328000 2023-01-23 1:45PM EST 328.00 3.04 2.93 3.00 0.00 - 18 12,326 25.65%
SPY230616P00329000 2023-01-23 1:19PM EST 329.00 3.14 3.00 3.07 0.00 - 47 922 25.52%
SPY230616P00330000 2023-01-24 4:01PM EST 330.00 3.12 3.07 3.14 -0.20 -6.02% 685 25,744 25.39%
SPY230616P00331000 2023-01-24 11:46AM EST 331.00 3.35 3.14 3.21 -0.08 -2.33% 622 653 25.25%
SPY230616P00332000 2023-01-24 2:32PM EST 332.00 3.27 3.21 3.28 -0.06 -1.80% 361 997 25.11%
SPY230616P00333000 2023-01-23 1:36PM EST 333.00 3.41 3.28 3.35 0.00 - 40 3,537 24.96%
SPY230616P00334000 2023-01-23 3:14PM EST 334.00 3.68 3.35 3.43 0.00 - 258 1,315 24.84%
SPY230616P00335000 2023-01-24 4:10PM EST 335.00 3.43 3.43 3.51 -0.41 -10.68% 193 8,664 24.71%
SPY230616P00336000 2023-01-24 1:18PM EST 336.00 3.61 3.51 3.59 -0.14 -3.73% 15 1,072 24.58%
SPY230616P00337000 2023-01-24 10:32AM EST 337.00 3.91 3.59 3.67 -0.14 -3.46% 19 1,442 24.44%
SPY230616P00338000 2023-01-24 3:56PM EST 338.00 3.81 3.68 3.76 -0.14 -3.54% 35 1,408 24.32%
SPY230616P00339000 2023-01-24 3:31PM EST 339.00 3.92 3.76 3.84 -0.23 -5.54% 26 1,185 24.18%
SPY230616P00340000 2023-01-24 4:05PM EST 340.00 3.88 3.85 3.94 -0.32 -7.62% 538 33,889 24.07%
SPY230616P00341000 2023-01-23 1:43PM EST 341.00 4.09 3.94 4.03 0.00 - 81 1,160 23.93%
SPY230616P00342000 2023-01-23 1:19PM EST 342.00 4.21 4.04 4.12 0.00 - 142 806 23.80%
SPY230616P00343000 2023-01-24 4:01PM EST 343.00 4.17 4.13 4.22 -0.38 -8.35% 11 1,362 23.68%
SPY230616P00344000 2023-01-24 10:51AM EST 344.00 4.54 4.23 4.32 -0.11 -2.37% 2 2,139 23.55%
SPY230616P00345000 2023-01-24 4:10PM EST 345.00 4.30 4.33 4.42 -0.50 -10.42% 220 82,126 23.42%
SPY230616P00346000 2023-01-24 1:43PM EST 346.00 4.49 4.44 4.53 -0.37 -7.61% 119 1,685 23.30%
SPY230616P00347000 2023-01-24 11:31AM EST 347.00 4.83 4.55 4.64 -0.08 -1.63% 8 2,016 23.18%
SPY230616P00348000 2023-01-24 3:43PM EST 348.00 4.93 4.65 4.75 -0.19 -3.71% 110 2,406 23.05%
SPY230616P00349000 2023-01-23 3:40PM EST 349.00 5.23 4.76 4.86 0.00 - 52 1,526 22.92%
SPY230616P00350000 2023-01-24 4:04PM EST 350.00 4.89 4.90 4.98 -0.42 -7.91% 1,756 24,278 22.80%
SPY230616P00351000 2023-01-24 2:32PM EST 351.00 5.11 5.00 5.10 -0.18 -3.40% 10 3,043 22.68%
SPY230616P00352000 2023-01-23 11:06AM EST 352.00 5.77 5.12 5.22 +0.30 +5.48% 83 4,240 22.55%
SPY230616P00353000 2023-01-23 10:16AM EST 353.00 5.96 5.25 5.35 0.00 - 19 1,057 22.43%
SPY230616P00354000 2023-01-24 3:50PM EST 354.00 5.65 5.38 5.48 -0.27 -4.56% 202 728 22.31%
SPY230616P00355000 2023-01-24 4:10PM EST 355.00 5.47 5.51 5.61 -0.60 -9.88% 174 12,339 22.18%
SPY230616P00356000 2023-01-24 10:09AM EST 356.00 6.42 5.64 5.74 +0.47 +7.90% 79 1,228 22.05%
SPY230616P00357000 2023-01-24 12:41PM EST 357.00 6.06 5.78 5.88 -0.09 -1.46% 16 2,850 21.93%
SPY230616P00358000 2023-01-24 2:56PM EST 358.00 5.98 5.93 6.03 -0.13 -2.13% 6 1,153 21.82%
SPY230616P00359000 2023-01-24 3:42PM EST 359.00 6.42 6.07 6.18 +0.07 +1.10% 91 1,232 21.70%
SPY230616P00360000 2023-01-24 4:10PM EST 360.00 6.18 6.22 6.33 -0.59 -8.71% 468 33,029 21.58%
SPY230616P00361000 2023-01-24 2:38PM EST 361.00 6.48 6.38 6.48 -0.69 -9.62% 46 1,296 21.45%
SPY230616P00362000 2023-01-24 3:14PM EST 362.00 6.71 6.53 6.64 -0.22 -3.17% 46 4,398 21.33%
SPY230616P00363000 2023-01-24 3:43PM EST 363.00 7.08 6.69 6.80 -0.19 -2.61% 39 6,514 21.21%
SPY230616P00364000 2023-01-24 3:52PM EST 364.00 7.11 6.86 6.96 -0.14 -1.93% 86 4,064 21.08%
SPY230616P00365000 2023-01-24 4:01PM EST 365.00 6.98 7.02 7.13 -0.54 -7.18% 172 7,924 20.96%
SPY230616P00366000 2023-01-24 3:50PM EST 366.00 7.53 7.20 7.31 -0.56 -6.92% 86 4,485 20.85%
SPY230616P00367000 2023-01-24 3:52PM EST 367.00 7.64 7.37 7.48 -0.24 -3.05% 16 4,108 20.71%
SPY230616P00368000 2023-01-24 3:42PM EST 368.00 8.00 7.55 7.66 -0.26 -3.15% 16 4,593 20.59%
SPY230616P00369000 2023-01-24 3:43PM EST 369.00 8.18 7.74 7.85 +0.17 +2.12% 365 931 20.47%
SPY230616P00370000 2023-01-24 4:01PM EST 370.00 7.90 7.93 8.04 -0.56 -6.62% 1,389 23,134 20.35%
SPY230616P00371000 2023-01-24 3:45PM EST 371.00 8.56 8.12 8.24 -0.46 -5.10% 12 910 20.23%
SPY230616P00372000 2023-01-24 3:13PM EST 372.00 8.53 8.32 8.44 -0.47 -5.22% 7 1,786 20.11%
SPY230616P00373000 2023-01-24 4:08PM EST 373.00 8.49 8.52 8.64 -0.73 -7.92% 20 2,333 19.98%
SPY230616P00374000 2023-01-24 3:40PM EST 374.00 9.09 8.73 8.85 -0.34 -3.61% 5 8,381 19.86%
SPY230616P00375000 2023-01-24 3:26PM EST 375.00 9.18 8.94 9.06 -0.61 -6.23% 557 24,858 19.73%
SPY230616P00376000 2023-01-24 4:03PM EST 376.00 9.14 9.16 9.28 -0.41 -4.29% 11 1,053 19.61%
SPY230616P00377000 2023-01-23 1:48PM EST 377.00 9.50 9.38 9.50 0.00 - 103 1,290 19.47%
SPY230616P00378000 2023-01-24 3:10PM EST 378.00 9.80 9.60 9.72 -0.29 -2.87% 18 2,201 19.34%
SPY230616P00379000 2023-01-24 3:26PM EST 379.00 10.10 9.83 9.95 -0.33 -3.16% 31 1,496 19.21%
SPY230616P00380000 2023-01-24 4:12PM EST 380.00 10.00 10.07 10.19 -0.75 -6.98% 1,901 52,237 19.08%
SPY230616P00381000 2023-01-24 4:01PM EST 381.00 10.25 10.31 10.43 -0.77 -6.99% 125 2,632 18.95%
SPY230616P00382000 2023-01-24 3:14PM EST 382.00 10.79 10.56 10.68 -0.42 -3.75% 35 3,280 18.82%
SPY230616P00383000 2023-01-24 4:01PM EST 383.00 10.86 10.81 10.93 -1.05 -8.82% 65 1,838 18.69%
SPY230616P00384000 2023-01-24 2:46PM EST 384.00 11.17 11.06 11.19 -0.43 -3.71% 21 1,254 18.56%
SPY230616P00385000 2023-01-24 3:58PM EST 385.00 11.62 11.32 11.45 -0.37 -3.09% 2,121 24,886 18.42%
SPY230616P00386000 2023-01-24 3:14PM EST 386.00 11.85 11.58 11.71 0.00 - 29 3,650 18.28%
SPY230616P00387000 2023-01-24 3:25PM EST 387.00 12.11 11.85 11.99 -0.38 -3.04% 10 4,076 18.15%
SPY230616P00388000 2023-01-24 4:01PM EST 388.00 12.22 12.13 12.27 -0.67 -5.20% 67 5,522 18.01%
SPY230616P00389000 2023-01-24 3:42PM EST 389.00 13.10 12.43 12.56 -0.10 -0.76% 65 5,259 17.87%
SPY230616P00390000 2023-01-24 4:14PM EST 390.00 12.75 12.71 12.85 -0.75 -5.56% 3,427 21,014 17.73%
SPY230616P00391000 2023-01-24 2:02PM EST 391.00 13.47 13.01 13.15 -0.78 -5.47% 69 4,512 17.59%
SPY230616P00392000 2023-01-24 3:20PM EST 392.00 13.85 13.32 13.45 -0.81 -5.53% 46 4,516 17.45%
SPY230616P00393000 2023-01-24 4:08PM EST 393.00 13.57 13.62 13.76 -0.79 -5.50% 153 2,450 17.30%
SPY230616P00394000 2023-01-24 3:37PM EST 394.00 14.49 13.94 14.08 -0.36 -2.42% 38 3,906 17.16%
SPY230616P00395000 2023-01-24 4:11PM EST 395.00 14.17 14.27 14.40 -0.79 -5.28% 578 15,235 17.01%
SPY230616P00396000 2023-01-24 4:11PM EST 396.00 14.51 14.59 14.73 -0.68 -4.48% 50 3,079 16.86%
SPY230616P00397000 2023-01-24 3:41PM EST 397.00 15.66 14.92 15.07 +0.06 +0.38% 16 2,055 16.72%
SPY230616P00398000 2023-01-24 4:05PM EST 398.00 15.30 15.28 15.41 -1.35 -8.11% 129 2,036 16.56%
SPY230616P00399000 2023-01-24 3:52PM EST 399.00 16.06 15.63 15.77 -0.44 -2.67% 189 1,267 16.41%
SPY230616P00400000 2023-01-24 4:14PM EST 400.00 16.08 15.99 16.13 -0.74 -4.40% 11,083 22,228 16.26%
SPY230616P00401000 2023-01-24 3:42PM EST 401.00 17.11 16.36 16.49 +0.06 +0.35% 169 2,470 16.10%
SPY230616P00402000 2023-01-24 3:16PM EST 402.00 17.10 16.74 16.88 -1.00 -5.52% 34 770 15.95%
SPY230616P00403000 2023-01-24 12:17PM EST 403.00 17.68 17.11 17.26 +0.48 +2.79% 13 6,907 15.79%
SPY230616P00404000 2023-01-24 3:12PM EST 404.00 17.71 17.52 17.66 -0.23 -1.28% 10 451 15.64%
SPY230616P00405000 2023-01-24 4:01PM EST 405.00 18.15 17.92 18.06 -0.49 -2.63% 65 7,719 15.47%
SPY230616P00406000 2023-01-24 12:17PM EST 406.00 18.91 18.34 18.48 -0.59 -3.03% 9 1,733 15.32%
SPY230616P00407000 2023-01-24 3:14PM EST 407.00 19.10 18.75 18.90 -0.60 -3.05% 12 464 15.16%
SPY230616P00408000 2023-01-23 3:58PM EST 408.00 19.93 19.19 19.34 0.00 - 61 1,967 15.00%
SPY230616P00409000 2023-01-24 3:31PM EST 409.00 20.16 19.63 19.78 +0.30 +1.51% 226 4,227 14.83%
SPY230616P00410000 2023-01-24 3:58PM EST 410.00 20.49 20.08 20.23 -0.42 -2.01% 3,562 26,685 14.66%
SPY230616P00411000 2023-01-24 3:22PM EST 411.00 20.96 20.54 20.70 +0.28 +1.35% 2 711 14.50%
SPY230616P00412000 2023-01-24 1:39PM EST 412.00 21.42 21.01 21.17 +0.59 +2.83% 12 452 14.33%
SPY230616P00413000 2023-01-24 4:06PM EST 413.00 21.37 21.50 21.66 -9.59 -30.98% 1,717 279 14.16%
SPY230616P00414000 2023-01-19 11:43AM EST 414.00 31.60 21.53 22.62 0.00 - 1 3,088 14.48%
SPY230616P00415000 2023-01-24 12:32PM EST 415.00 23.25 22.03 23.14 -1.06 -4.36% 2 6,757 14.32%
SPY230616P00416000 2023-01-20 1:35PM EST 416.00 28.88 22.54 23.68 0.00 - 1 59 14.17%
SPY230616P00417000 2023-01-17 10:31AM EST 417.00 25.70 23.07 24.22 0.00 - 1 39 14.01%
SPY230616P00418000 2023-01-23 11:45AM EST 418.00 24.64 23.60 24.78 0.00 - 1 124 13.85%
SPY230616P00419000 2023-01-20 9:35AM EST 419.00 32.30 24.15 25.35 0.00 - 5 185 13.69%
SPY230616P00420000 2023-01-24 4:11PM EST 420.00 25.00 24.71 25.93 -1.18 -4.51% 84 22,701 13.53%
SPY230616P00421000 2023-01-23 10:30AM EST 421.00 27.50 25.29 26.53 0.00 - 26 1,167 13.37%
SPY230616P00422000 2023-01-18 10:45AM EST 422.00 29.10 25.87 27.14 0.00 - 2 1,393 13.21%
SPY230616P00423000 2023-01-24 2:01PM EST 423.00 27.56 26.47 27.76 -0.14 -0.51% 1 180 13.04%
SPY230616P00424000 2023-01-09 11:23AM EST 424.00 35.40 27.09 28.40 0.00 - 1 74 12.88%
SPY230616P00425000 2023-01-24 1:49PM EST 425.00 28.50 27.72 29.05 -1.57 -5.22% 85 5,211 12.71%
SPY230616P00426000 2023-01-18 11:17AM EST 426.00 33.21 28.36 29.72 0.00 - 1 31 12.56%
SPY230616P00427000 2022-12-19 2:14PM EST 427.00 49.32 36.74 38.04 0.00 - 2 305 21.44%
SPY230616P00428000 2023-01-23 2:20PM EST 428.00 30.45 29.68 31.09 0.00 - 2 9 12.21%
SPY230616P00429000 2023-01-23 3:28PM EST 429.00 32.50 30.36 31.80 0.00 - 1 21 12.05%
SPY230616P00430000 2023-01-24 10:39AM EST 430.00 33.80 31.05 32.52 +2.54 +8.13% 5 6,402 11.87%
SPY230616P00435000 2023-01-24 9:46AM EST 435.00 36.72 34.73 36.34 +0.92 +2.57% 1 3,799 10.96%
SPY230616P00440000 2023-01-24 9:44AM EST 440.00 42.36 38.74 40.51 +3.26 +8.34% 6 10,789 9.94%
SPY230616P00445000 2023-01-23 1:48PM EST 445.00 42.75 43.08 45.07 0.00 - 4 9,125 9.07%
SPY230616P00450000 2023-01-24 1:33PM EST 450.00 49.33 47.95 50.09 -0.19 -0.38% 4 2,784 9.96%
SPY230616P00455000 2023-01-20 3:11PM EST 455.00 59.90 52.95 55.09 0.00 - 1 50 10.73%
SPY230616P00460000 2023-01-24 2:07PM EST 460.00 60.00 57.95 60.09 -9.50 -13.67% 1 37 11.48%
SPY230616P00465000 2023-01-19 3:43PM EST 465.00 75.16 62.95 65.09 0.00 - 2,175 3,212 12.21%
SPY230616P00470000 2023-01-23 11:07AM EST 470.00 68.48 67.95 70.09 0.00 - 1 26 12.93%
SPY230616P00475000 2023-01-23 10:22AM EST 475.00 76.04 72.95 75.09 0.00 - 1 1 13.62%
SPY230616P00480000 2023-01-23 10:06AM EST 480.00 82.31 77.94 80.09 0.00 - 1 29 14.32%
SPY230616P00485000 2022-12-19 10:04AM EST 485.00 102.77 93.42 93.72 0.00 - 2 0 33.45%
SPY230616P00490000 2023-01-09 9:55AM EST 490.00 98.66 87.94 90.09 0.00 - 1 6 15.66%
SPY230616P00495000 2022-12-22 11:26AM EST 495.00 115.76 98.60 100.13 0.00 - 1 1 29.97%
SPY230616P00500000 2023-01-24 9:48AM EST 500.00 100.50 97.94 100.09 -0.14 -0.14% 1 7 16.97%
SPY230616P00505000 2022-12-14 2:15PM EST 505.00 106.10 106.03 107.53 0.00 - 6 0 26.58%
SPY230616P00510000 2023-01-11 10:23AM EST 510.00 116.75 107.94 110.09 0.00 - 2 0 18.21%
SPY230616P00515000 2023-01-18 9:54AM EST 515.00 115.73 112.94 115.09 0.00 - 2 1 18.84%
SPY230616P00520000 2023-01-18 1:02PM EST 520.00 126.50 117.94 120.10 0.00 - 58 11 19.53%
SPY230616P00525000 2022-12-23 3:04PM EST 525.00 142.32 128.59 130.13 0.00 - 3 3 35.32%
SPY230616P00530000 2023-01-18 1:02PM EST 530.00 136.49 127.94 130.10 0.00 - 61 12 20.72%
SPY230616P00535000 2023-01-18 9:54AM EST 535.00 135.63 132.94 135.10 0.00 - 24 8 21.30%
SPY230616P00540000 2022-11-01 9:31AM EST 540.00 154.08 131.12 134.03 0.00 - 2 0 0.00%
SPY230616P00545000 2022-11-01 9:31AM EST 545.00 158.88 0.00 0.00 0.00 - 2 0 0.00%
SPY230616P00550000 2023-01-06 2:24PM EST 550.00 162.05 147.94 150.10 0.00 - 3 4 23.00%
SPY230616P00555000 2022-09-28 2:38PM EST 555.00 183.42 164.58 166.34 0.00 - 18 0 50.55%
SPY230616P00560000 2022-06-23 9:38AM EST 560.00 183.29 163.68 166.66 0.00 - 4 0 43.83%
SPY230616P00565000 2022-07-07 8:37AM EST 565.00 179.51 150.86 153.47 0.00 - 1 1 0.00%
SPY230616P00570000 2022-06-23 9:24AM EST 570.00 193.21 173.67 176.67 0.00 - 2 0 45.39%
SPY230616P00575000 2022-12-15 10:34AM EST 575.00 185.31 176.02 177.54 0.00 - 3 1 36.92%
SPY230616P00580000 2022-09-12 10:56AM EST 580.00 172.00 219.91 221.32 0.00 - 1 1 90.19%
SPY230616P00585000 2021-11-10 6:57AM EST 585.00 149.20 120.09 123.83 0.00 - - 1 0.00%
SPY230616P00590000 2021-11-10 6:57AM EST 590.00 154.84 124.57 128.31 0.00 - - 2 0.00%
SPY230616P00600000 2023-01-20 10:06AM EST 600.00 209.49 197.93 200.11 0.00 - 1 4 28.35%
SPY230616P00605000 2022-05-10 8:50AM EST 605.00 203.53 0.00 0.00 0.00 - 1 0 0.00%
SPY230616P00610000 2022-05-10 8:50AM EST 610.00 208.54 0.00 0.00 0.00 - 1 0 0.00%
SPY230616P00615000 2021-11-10 6:57AM EST 615.00 177.85 147.57 151.32 0.00 - - - 0.00%
SPY230616P00640000 2022-06-14 2:54PM EST 640.00 268.00 260.17 263.27 0.00 - 1 0 78.28%
SPY230616P00650000 2022-07-21 9:01AM EST 650.00 254.18 227.25 229.23 0.00 - 1 0 0.00%
SPY230616P00655000 2022-12-15 9:31AM EST 655.00 261.63 256.01 257.55 0.00 - 1 0 46.58%
SPY230616P00665000 2022-12-15 9:31AM EST 665.00 271.55 266.01 267.55 0.00 - 10 0 47.66%
SPY230616P00670000 2022-02-08 3:44PM EST 670.00 221.39 243.50 248.50 0.00 - 12 12 0.00%
SPY230616P00680000 2022-12-22 10:37AM EST 680.00 300.78 283.56 285.14 0.00 - 5 0 54.55%
SPY230616P00700000 2022-12-23 1:29PM EST 700.00 317.89 303.57 305.16 0.00 - 1 0 56.75%
SPY230616P00705000 2022-12-22 10:38AM EST 705.00 325.71 308.57 310.16 0.00 - 5 0 57.28%
SPY230616P00710000 2022-11-29 12:28PM EST 710.00 315.89 325.86 327.44 0.00 - - 0 80.70%
SPY230616P00720000 2023-01-20 11:38AM EST 720.00 328.00 317.90 320.14 0.00 - 3 3 39.26%
